"Lake","Gear","Set","Lat","Lon","Date","Species","Fork_length","Weight","Sex","Mark","Floy","PIT","Recap","cap_label","Fish_notes","event_num","lake_combined","stat","grouping","corrected_length","class","year_cap","year_recap"
"Lower","ANG",29,63.11411,-145.96745,2024-06-13,"LT","512",1800,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",492.271670581765,NA,NA,NA
"Lower","ANG",73,63.11453,-145.96792,2024-06-17,"LT","517",2077,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",497.783863046872,NA,NA,NA
"Lower","ANG",45,63.13445,-145.96484,2024-06-13,"LT","533",2000,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",515.422878935213,NA,NA,NA
"Lower","ANG",41,63.13501,-145.9663,2024-06-13,"LT","540",2200,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",523.139948386362,NA,NA,NA
"Lower","ANG",22,63.12995,-145.97295,2024-06-12,"LT","563",2155,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",548.496033725852,NA,NA,NA
"Lower","ANG",55,63.13715,-145.96363,2024-06-14,"LT","582",2750,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",569.442365093257,NA,NA,NA
"Lower","ANG",65,63.13708,-145.96436,2024-06-14,"LT","588",3040,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",576.056996051385,NA,NA,NA
"Lower","ANG",1,63.13528,-145.96624,2024-06-11,"LT","591",2835,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",579.364311530449,NA,NA,NA
"Lower","ANG",48,63.13546,-145.96598,2024-06-13,"LT","593",2950,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",581.569188516492,NA,NA,NA
"Lower","ANG",57,63.13928,-145.95778,2024-06-14,"LT","594",3150,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",582.671627009513,NA,NA,NA
"Lower","ANG",89,63.12379,-145.97032,2024-06-17,"LT","613",2720,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",603.617958376918,NA,NA,NA
"Lower","ANG",108,63.13685,-145.96533,2024-06-18,"LT","635",3650,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Lower","n2","n2",627.871605223387,NA,NA,NA
"Round","ANG",173,63.06038,-145.98122,2024-06-26,"LT","285",230,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",242.018132665927,NA,NA,NA
"Round","ANG",170,63.06189,-145.98121,2024-06-22,"LT","290",227,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",247.530325131033,NA,NA,NA
"Round","ANG",198,63.05812,-145.99831,2024-06-27,"LT","301",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",259.657148554268,NA,NA,NA
"Round","ANG",75,63.05455,-145.98445,2024-06-15,"LT","310",227,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",269.57909499146,NA,NA,NA
"Round","ANG",166,63.05764,-145.98012,2024-06-21,"LT","315",227,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",275.091287456566,NA,NA,NA
"Round","ANG",118,63.05759,-146.00026,2024-06-19,"LT","316",370,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",276.193725949587,NA,NA,NA
"Round","ANG",4,63.06019,-145.98616,2024-06-11,"LT","320",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",280.603479921673,NA,NA,NA
"Round","ANG",105,63.05886,-145.99303,2024-06-18,"LT","320",163,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",280.603479921673,NA,NA,NA
"Round","ANG",172,63.06105,-145.99195,2024-06-23,"LT","320",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",280.603479921673,NA,NA,NA
"Round","ANG",177,63.05998,-145.98758,2024-06-25,"LT","321",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",281.705918414694,NA,NA,NA
"Round","ANG",140,63.05218,-145.98669,2024-06-20,"LT","326",340,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",287.218110879801,NA,NA,NA
"Round","ANG",171,63.06178,-145.98299,2024-06-23,"LT","327",454,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",288.320549372822,NA,NA,NA
"Round","ANG",180,63.06063,-145.9932,2024-06-25,"LT","328",330,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",289.422987865843,NA,NA,NA
"Round","ANG",165,63.05643,-145.97949,2024-06-21,"LT","330",340,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",291.627864851886,NA,NA,NA
"Round","ANG",149,63.06071,-145.98468,2024-06-22,"LT","330",1000,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",291.627864851886,NA,NA,NA
"Round","ANG",155,63.06083,-145.99099,2024-06-22,"LT","331",900,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",292.730303344907,NA,NA,NA
"Round","ANG",61,63.05795,-145.99434,2024-06-15,"LT","332",390,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",293.832741837928,NA,NA,NA
"Round","ANG",142,63.05545,-146.00436,2024-06-20,"LT","332",410,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",293.832741837928,NA,NA,NA
"Round","ANG",143,63.05519,-146.00632,2024-06-20,"LT","336",390,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",298.242495810014,NA,NA,NA
"Round","ANG",70,63.05762,-145.98121,2024-06-15,"LT","337",454,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",299.344934303035,NA,NA,NA
"Round","ANG",157,63.06177,-145.97952,2024-06-22,"LT","339",1000,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",301.549811289078,NA,NA,NA
"Round","ANG",35,63.05214,-145.98608,2024-06-14,"LT","340",440,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",302.652249782099,NA,NA,NA
"Round","ANG",94,63.05879,-145.97942,2024-06-16,"LT","341",430,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",303.75468827512,NA,NA,NA
"Round","ANG",150,63.06009,-145.99539,2024-06-22,"LT","341",1000,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",303.75468827512,NA,NA,NA
"Round","ANG",154,63.06146,-145.98471,2024-06-22,"LT","342",1250,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",304.857126768142,NA,NA,NA
"Round","ANG",181,63.06074,-145.99305,2024-06-25,"LT","342",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",304.857126768142,NA,NA,NA
"Round","ANG",71,63.05717,-145.98147,2024-06-15,"LT","345",680,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",308.164442247206,NA,NA,NA
"Round","ANG",76,63.05717,-145.98166,2024-06-15,"LT","345",340,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",308.164442247206,NA,NA,NA
"Round","ANG",90,63.05591,-145.98563,2024-06-16,"LT","345",440,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",308.164442247206,NA,NA,NA
"Round","ANG",82,63.05791,-145.98091,2024-06-15,"LT","346",227,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",309.266880740227,NA,NA,NA
"Round","ANG",84,63.05207,-145.98855,2024-06-15,"LT","346",227,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",309.266880740227,NA,NA,NA
"Round","ANG",104,63.05808,-145.99539,2024-06-18,"LT","346",272,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",309.266880740227,NA,NA,NA
"Round","ANG",179,63.0615,-145.98332,2024-06-25,"LT","346",410,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",309.266880740227,NA,NA,NA
"Round","ANG",83,63.05207,-145.98855,2024-06-15,"LT","347",227,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",310.369319233248,NA,NA,NA
"Round","ANG",175,63.0607,-145.99117,2024-06-24,"LT","347",520,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",310.369319233248,NA,NA,NA
"Round","ANG",106,63.05823,-145.99362,2024-06-18,"LT","348",231,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",311.47175772627,NA,NA,NA
"Round","ANG",145,63.05851,-145.98023,2024-06-16,"LT","350",750,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",313.676634712312,NA,NA,NA
"Round","ANG",152,63.06162,-145.97804,2024-06-22,"LT","350",1000,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",313.676634712312,NA,NA,NA
"Round","ANG",174,63.0533,-146.0045,2024-06-26,"LT","350",460,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",313.676634712312,NA,NA,NA
"Round","ANG",125,63.05432,-146.00726,2024-06-19,"LT","351",340,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",314.779073205334,NA,NA,NA
"Round","ANG",131,63.0504,-145.99289,2024-06-19,"LT","351",340,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",314.779073205334,NA,NA,NA
"Round","ANG",146,63.06172,-145.98102,2024-06-21,"LT","351",1000,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",314.779073205334,NA,NA,NA
"Round","ANG",161,63.06173,-145.98172,2024-06-22,"LT","351",1250,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",314.779073205334,NA,NA,NA
"Round","ANG",141,63.0597,-145.97833,2024-06-20,"LT","352",380,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",315.881511698355,NA,NA,NA
"Round","ANG",163,63.05434,-145.9993,2024-06-21,"LT","353",340,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",316.983950191376,NA,NA,NA
"Round","ANG",158,63.06077,-145.98803,2024-06-22,"LT","353",1100,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",316.983950191376,NA,NA,NA
"Round","ANG",124,63.05432,-146.00726,2024-06-19,"LT","354",340,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",318.086388684397,NA,NA,NA
"Round","ANG",126,63.05432,-146.00726,2024-06-19,"LT","355",454,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",319.188827177419,NA,NA,NA
"Round","ANG",185,63.06157,-145.98271,2024-06-27,"LT","355",480,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",319.188827177419,NA,NA,NA
"Round","ANG",130,63.05482,-146.00197,2024-06-19,"LT","357",454,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",321.393704163461,NA,NA,NA
"Round","ANG",153,63.06169,-145.98386,2024-06-22,"LT","360",1250,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",324.701019642525,NA,NA,NA
"Round","ANG",182,63.06074,-145.99305,2024-06-25,"LT","361",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",325.803458135547,NA,NA,NA
"Round","ANG",167,63.05487,-145.98334,2024-06-21,"LT","366",454,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",331.315650600653,NA,NA,NA
"Round","ANG",127,63.05528,-146.00352,2024-06-19,"LT","368",454,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",333.520527586696,NA,NA,NA
"Round","ANG",96,63.05798,-145.99515,2024-06-18,"LT","370",544,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",335.725404572739,NA,NA,NA
"Round","ANG",121,63.05622,-146.00531,2024-06-19,"LT","370",530,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",335.725404572739,NA,NA,NA
"Round","ANG",123,63.05523,-146.00644,2024-06-19,"LT","370",544,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",335.725404572739,NA,NA,NA
"Round","ANG",178,63.06017,-145.98841,2024-06-25,"LT","370",640,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",335.725404572739,NA,NA,NA
"Round","ANG",183,63.06074,-145.99305,2024-06-25,"LT","370",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",335.725404572739,NA,NA,NA
"Round","ANG",147,63.06075,-145.99378,2024-06-21,"LT","372",1400,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",337.930281558781,NA,NA,NA
"Round","ANG",186,63.06193,-145.97836,2024-06-27,"LT","373",550,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",339.032720051802,NA,NA,NA
"Round","ANG",100,63.05536,-146.00406,2024-06-18,"LT","374",544,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",340.135158544824,NA,NA,NA
"Round","ANG",99,63.05536,-146.00406,2024-06-18,"LT","375",635,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",341.237597037845,NA,NA,NA
"Round","ANG",107,63.05817,-145.99702,2024-06-18,"LT","378",322,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",344.544912516909,NA,NA,NA
"Round","ANG",97,63.05776,-145.99963,2024-06-18,"LT","379",635,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",345.64735100993,NA,NA,NA
"Round","ANG",6,63.05472,-145.98401,2024-06-11,"LT","380",762,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",346.749789502952,NA,NA,NA
"Round","ANG",65,63.05951,-145.99374,2024-06-15,"LT","380",700,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",346.749789502952,NA,NA,NA
"Round","ANG",159,63.06179,-145.97921,2024-06-22,"LT","381",1250,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",347.852227995973,NA,NA,NA
"Round","ANG",184,63.06074,-145.99305,2024-06-25,"LT","381",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",347.852227995973,NA,NA,NA
"Round","ANG",156,63.06087,-145.99326,2024-06-22,"LT","382",1500,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",348.954666488994,NA,NA,NA
"Round","ANG",134,63.05512,-146.00262,2024-06-20,"LT","383",630,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",350.057104982016,NA,NA,NA
"Round","ANG",78,63.06081,-145.97998,2024-06-15,"LT","384",680,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",351.159543475037,NA,NA,NA
"Round","ANG",111,63.05916,-145.99461,2024-06-19,"LT","384",630,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",351.159543475037,NA,NA,NA
"Round","ANG",13,63.0577,-145.98268,2024-06-12,"LT","385",454,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",352.261981968058,NA,NA,NA
"Round","ANG",62,63.05549,-145.99281,2024-06-15,"LT","385",540,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",352.261981968058,NA,NA,NA
"Round","ANG",132,63.05505,-146.00299,2024-06-19,"LT","385",567,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",352.261981968058,NA,NA,NA
"Round","ANG",34,63.05166,-145.99693,2024-06-13,"LT","387",530,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",354.466858954101,NA,NA,NA
"Round","ANG",60,63.05445,-145.99286,2024-06-14,"LT","390",703,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",357.774174433165,NA,NA,NA
"Round","ANG",92,63.05587,-145.9787,2024-06-16,"LT","390",690,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",357.774174433165,NA,NA,NA
"Round","ANG",148,63.06132,-145.98468,2024-06-22,"LT","390",1500,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",357.774174433165,NA,NA,NA
"Round","ANG",85,63.05424,-145.98411,2024-06-15,"LT","392",340,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",359.979051419207,NA,NA,NA
"Round","ANG",9,63.05726,-145.98062,2024-06-12,"LT","395",907,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",363.286366898271,NA,NA,NA
"Round","ANG",114,63.05558,-146.0049,2024-06-19,"LT","395",710,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",363.286366898271,NA,NA,NA
"Round","ANG",138,63.05824,-145.9945,2024-06-20,"LT","396",820,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",364.388805391293,NA,NA,NA
"Round","ANG",33,63.05344,-145.98466,2024-06-13,"LT","397",650,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",365.491243884314,NA,NA,NA
"Round","ANG",11,63.05488,-145.98328,2024-06-12,"LT","400",816,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",368.798559363378,NA,NA,NA
"Round","ANG",15,63.05976,-145.99525,2024-06-13,"LT","401",660,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",369.900997856399,NA,NA,NA
"Round","ANG",108,63.05832,-145.9796,2024-06-18,"LT","402",417,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",371.003436349421,NA,NA,NA
"Round","ANG",135,63.05524,-146.00267,2024-06-20,"LT","407",920,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",376.515628814527,NA,NA,NA
"Round","ANG",88,63.05923,-145.995,2024-06-16,"LT","408",381,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",377.618067307548,NA,NA,NA
"Round","ANG",1,63.06019,-145.98616,2024-06-11,"LT","410",NA,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",379.822944293591,NA,NA,NA
"Round","ANG",116,63.05534,-146.00259,2024-06-19,"LT","411",1110,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",380.925382786612,NA,NA,NA
"Round","ANG",93,63.05879,-145.97942,2024-06-16,"LT","414",820,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",384.232698265676,NA,NA,NA
"Round","ANG",89,63.05846,-145.99112,2024-06-16,"LT","415",850,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",385.335136758698,NA,NA,NA
"Round","ANG",77,63.05942,-145.97942,2024-06-15,"LT","422",907,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",393.052206209847,NA,NA,NA
"Round","ANG",103,63.06014,-145.97791,2024-06-18,"LT","422",494,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",393.052206209847,NA,NA,NA
"Round","ANG",122,63.05284,-145.9984,2024-06-19,"LT","425",839,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",396.359521688911,NA,NA,NA
"Round","ANG",113,63.06174,-145.98306,2024-06-19,"LT","426",1210,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",397.461960181932,NA,NA,NA
"Round","ANG",144,63.05484,-146.00244,2024-06-20,"LT","428",900,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",399.666837167975,NA,NA,NA
"Round","ANG",63,63.0583,-145.99461,2024-06-15,"LT","430",1090,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",401.871714154017,NA,NA,NA
"Round","ANG",110,63.05777,-145.9949,2024-06-18,"LT","432",549,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",404.07659114006,NA,NA,NA
"Round","ANG",164,63.05311,-145.99927,2024-06-21,"LT","434",1089,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",406.281468126103,NA,NA,NA
"Round","ANG",120,63.05698,-146.00072,2024-06-19,"LT","438",1110,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",410.691222098188,NA,NA,NA
"Round","ANG",136,63.05524,-146.00267,2024-06-20,"LT","444",1230,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",417.305853056316,NA,NA,NA
"Round","ANG",160,63.06075,-145.99337,2024-06-22,"LT","444",2750,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",417.305853056316,NA,NA,NA
"Round","ANG",95,63.061,-145.97835,2024-06-16,"LT","446",1220,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",419.510730042358,NA,NA,NA
"Round","ANG",119,63.05759,-146.00026,2024-06-19,"LT","447",1020,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",420.61316853538,NA,NA,NA
"Round","ANG",81,63.05927,-145.97926,2024-06-15,"LT","450",1021,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",423.920484014444,NA,NA,NA
"Round","ANG",133,63.0546,-146.00114,2024-06-19,"LT","450",1089,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",423.920484014444,NA,NA,NA
"Round","ANG",7,63.05279,-145.98579,2024-06-11,"LT","452",1152,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",426.125361000486,NA,NA,NA
"Round","ANG",117,63.05535,-146.00412,2024-06-19,"LT","453",1290,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",427.227799493508,NA,NA,NA
"Round","ANG",36,63.05214,-145.98608,2024-06-14,"LT","455",1130,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",429.43267647955,NA,NA,NA
"Round","ANG",10,63.05619,-145.98148,2024-06-12,"LT","456",1270,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",430.535114972572,NA,NA,NA
"Round","ANG",98,63.05708,-145.99828,2024-06-18,"LT","459",998,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",433.842430451636,NA,NA,NA
"Round","ANG",72,63.0553,-145.98248,2024-06-15,"LT","462",1701,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",437.1497459307,NA,NA,NA
"Round","ANG",128,63.05528,-146.00352,2024-06-19,"LT","462",971,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",437.1497459307,NA,NA,NA
"Round","ANG",151,63.06082,-145.98949,2024-06-22,"LT","462",2500,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",437.1497459307,NA,NA,NA
"Round","ANG",112,63.05819,-145.99945,2024-06-19,"LT","464",1190,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",439.354622916742,NA,NA,NA
"Round","ANG",139,63.05822,-145.99365,2024-06-20,"LT","464",1080,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",439.354622916742,NA,NA,NA
"Round","ANG",137,63.05855,-145.99336,2024-06-20,"LT","471",1290,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",447.071692367891,NA,NA,NA
"Round","ANG",115,63.05534,-146.00259,2024-06-19,"LT","472",1410,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",448.174130860913,NA,NA,NA
"Round","ANG",67,63.05951,-145.99495,2024-06-15,"LT","480",1250,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",456.993638805083,NA,NA,NA
"Round","ANG",91,63.05855,-145.99417,2024-06-16,"LT","482",1320,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",459.198515791126,NA,NA,NA
"Round","ANG",101,63.05516,-146.0033,2024-06-18,"LT","498",1928,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",476.837531679467,NA,NA,NA
"Round","ANG",102,63.05547,-146.00615,2024-06-18,"LT","500",1406,NA,NA,NA,NA,NA,"n2","Gear = Unbaited Lure",4,"Shallow_Round","n2","n2",479.04240866551,NA,NA,NA
